Date,Total spent,Impressions,Clicks,CTR,CPM,CPC,Leads,Lead Conv. Rate,Cost per lead,Web Conv,Web CVR,Cost per Web Conv
"Jan 15, 2025",14597.129999999996,173067,1198,0.006922174649124328,84.34380904505188,12.184582637729546,86,0.07178631051752922,169.7340697674418,7,0.005843071786310518,2085.304285714285
"Jan 14, 2025",14565.020000000013,164098,1214,0.007398018257382784,88.75805920852181,11.997545304777606,86,0.07084019769357495,169.36069767441876,9,0.007413509060955519,1618.335555555557
"Jan 13, 2025",14507.200000000012,197008,1229,0.006238325347194023,73.63761877690251,11.80406834825062,113,0.0919446704637917,128.38230088495587,15,0.012205044751830757,967.1466666666674
"Jan 12, 2025",13592.849999999999,169896,1276,0.0075104769976927065,80.00688656589914,10.652703761755484,72,0.05642633228840126,188.78958333333333,0,0,null
"Jan 11, 2025",14778.309999999998,183114,1331,0.0072686960035824675,80.70551678189541,11.103163035311795,75,0.056348610067618335,197.0441333333333,0,0,null
"Jan 10, 2025",14620.630000000003,191403,1272,0.006645663861068008,76.38662925868456,11.49420597484277,98,0.0770440251572327,149.19010204081636,10,0.007861635220125786,1462.0630000000003
"Jan 9, 2025",14647.609999999995,174053,1266,0.0072736465329526065,84.15603293249754,11.569992101105841,95,0.0750394944707741,154.18536842105257,24,0.018957345971563982,610.3170833333331
"Jan 8, 2025",14613.670000000004,180670,1210,0.006697293407870703,80.88597996346932,12.0774132231405,99,0.08181818181818182,147.61282828282833,36,0.02975206611570248,405.93527777777786
"Jan 7, 2025",14509.640000000003,191700,1216,0.006343244653103808,75.68930620761608,11.932269736842107,88,0.07236842105263158,164.88227272727275,6,0.004934210526315789,2418.273333333334
"Jan 6, 2025",9622.250000000004,140898,923,0.0065508381950063165,68.29231074962031,10.424972914409539,70,0.07583965330444203,137.46071428571435,13,0.014084507042253521,740.1730769230772
"Jan 5, 2025",4310.150000000001,74329,487,0.006551951459053667,57.98746115244387,8.85041067761807,28,0.057494866529774126,153.9339285714286,4,0.008213552361396304,1077.5375000000001
"Jan 4, 2025",5477.21,82274,602,0.007317013880448258,66.57279334905317,9.098355481727575,30,0.04983388704318937,182.57366666666667,1,0.0016611295681063123,5477.21
"Jan 3, 2025",8139.760000000002,134473,827,0.006149933443888364,60.53081287693442,9.842515114873038,57,0.06892382103990327,142.8028070175439,15,0.018137847642079808,542.6506666666668
"Jan 2, 2025",8697.030000000002,131661,839,0.006372426155049711,66.0562353316472,10.365947556615021,60,0.07151370679380215,144.95050000000003,9,0.010727056019070322,966.3366666666669
"Jan 1, 2025",8433.119999999999,109798,910,0.008287946957139474,76.80577059691431,9.267164835164834,43,0.04725274725274725,196.11906976744183,0,0,null
"Dec 31, 2024",8094.040000000001,97873,769,0.007857120962880467,82.69941659088819,10.525409622886867,54,0.07022106631989597,149.88962962962964,4,0.005201560468140442,2023.5100000000002
"Dec 30, 2024",7474.669999999998,92441,702,0.007594032950746963,80.85881805692277,10.647678062678061,45,0.0641025641025641,166.10377777777774,9,0.01282051282051282,830.5188888888887
"Dec 29, 2024",6273.829999999998,70430,582,0.008263524066448957,89.07894363197498,10.779776632302402,37,0.06357388316151202,169.56297297297291,7,0.012027491408934709,896.2614285714283
"Dec 28, 2024",6257.240000000002,71125,610,0.008576449912126537,87.97525483304044,10.257770491803281,39,0.06393442622950819,160.44205128205132,0,0,null
"Dec 27, 2024",7032.499999999998,82343,645,0.007833088422816754,85.4049524549749,10.903100775193796,36,0.05581395348837209,195.34722222222217,10,0.015503875968992248,703.2499999999998
"Dec 26, 2024",6328.270000000001,70068,600,0.008563110121596164,90.31612148198894,10.54711666666667,42,0.07,150.67309523809527,11,0.018333333333333333,575.2972727272728
